ID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6346,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4138
6347,1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,207
6348,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1369
6349,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,5671
6350,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,5771
6351,1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,4291
6352,1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3430
6353,1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,4691
6354,0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,4817
6355,0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5653
6356,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,125
6357,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,4761
6358,0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,4830
6359,1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,3615
6360,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,1612
6361,0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,3573
6362,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,654
6363,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,5556
6364,1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,5949
6365,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,5521
6366,0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,3716
6367,1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,2983
6368,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94,1361
6369,1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,5612
6370,0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,3434
6371,0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,4591
6372,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,6469
6373,1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,3517
6374,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,879
6375,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,5717
6376,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,442
6377,1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,3745
6378,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189
6379,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,5951
6380,1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,5248
6381,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
6382,1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,2431
6383,1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,6235
6384,0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1397
6385,1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,3143
6386,1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,4977
6387,0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1431
6388,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614
6389,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,155
6390,1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,5760
6391,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2470
6392,0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2665
6393,1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,1985
6394,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,3969
6395,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3596
6396,0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,2869
6397,1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,3058
6398,1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106,5881
6399,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,3539
6400,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3636
6401,0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,974
6402,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2825
6403,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6153
6404,1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,4734
6405,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,5034
6406,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1504
6407,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,6403
6408,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,5693
6409,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,5896
6410,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83,4394
6411,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,749
6412,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,5858
6413,0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2551
6414,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14
6415,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2194
6416,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,2695
6417,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3263
6418,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2133
6419,1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,4772
6420,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2265
6421,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,948
6422,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2419
6423,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1318
6424,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3365
6425,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,1913
6426,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,1661
6427,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6031
6428,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,3574
6429,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,3939
6430,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,2390
6431,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,2969
6432,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61,1752
6433,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,357
6434,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,4229
6435,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2212
6436,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,4627
6437,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,3952
6438,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,5719
6439,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3227
6440,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,2893
6441,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,6372
6442,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,2972
6443,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,903
6444,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2238
6445,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,3165
6446,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,4316
6447,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79,4057
6448,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
6449,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
6450,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,4568
6451,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,5943
6452,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,443
6453,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4115
6454,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776
6455,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2320
6456,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3063
6457,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984
6458,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,2548
6459,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,844
6460,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732
6461,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,3652
6462,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,1154
6463,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,3490
6464,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,2989
6465,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,520
6466,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,698
6467,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,5941
6468,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,5164
6469,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,5545
6470,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,2985
6471,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,2986
6472,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,4791
6473,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,6420
6474,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,439
6475,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,679
6476,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3026
6477,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,5985
6478,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,5287
6479,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55,4558
6480,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,5615
6481,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,2781
6482,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,21
6483,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97,603
6484,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,2914
6485,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4034
6486,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,3038
6487,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,4705
6488,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,5446
6489,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,1343
6490,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,4397
6491,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442
6492,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,4078
6493,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,6407
6494,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,5942
6495,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5449
6496,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,3486
6497,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,4473
6498,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,6100
6499,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,1612
6500,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,35.1,5869
6501,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,105.7,5387
6502,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2062
6503,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,3533
6504,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,2325
6505,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,2990
6506,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,223
6507,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,4516
6508,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,3576
6509,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,2148
6510,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,3929
6511,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,2804
6512,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,5427
6513,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,6259
6514,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4013
6515,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,5588
6516,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,4054
6517,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,3075
6518,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816
6519,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,4760
6520,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,1154
6521,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,3641
6522,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34,916
6523,0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,45.9,5469
6524,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,6397
6525,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,330
6526,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,1,0,100.6,4287
6527,1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,55.3,2818
6528,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.35,843
6529,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.85,1007
6530,1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,1939
6531,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1167
6532,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,3184
6533,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2591
6534,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,96.75,4361
6535,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3134
6536,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,2039
6537,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,6000
6538,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,938
6539,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1562
6540,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,1682
6541,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,3401
6542,1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,76,255
6543,0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,54.75,2968
6544,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,3679
6545,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,5533
6546,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,507
6547,1,1,1,0,68,0,1,0,2,2,2,0,0,0,2,1,2,41.95,2562
6548,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1123
6549,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,4635
6550,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,1883
6551,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,96,4989
6552,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,1045
6553,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,61.45,3223
6554,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,5380
6555,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,3500
6556,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19,96
6557,0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,100,2884
6558,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,2845
6559,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,98.7,4684
6560,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,3935
6561,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,5540
6562,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,663
6563,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,204
6564,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.05,6444
6565,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,5139
6566,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,6083
6567,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1015
6568,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,548
6569,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1084
6570,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,197
6571,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55,1459
6572,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,5098
6573,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51,1902
6574,0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,90.1,6084
6575,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,462
6576,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,3492
6577,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,4408
6578,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,5468
6579,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,4908
6580,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78,3274
6581,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3323
6582,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,5655
6583,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,3514
6584,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,138
6585,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20,6088
6586,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,24.65,320
6587,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,103.5,5233
6588,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,5066
6589,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1513
6590,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,5518
6591,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,620
6592,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,921
6593,1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2572
6594,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,2585
6595,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,4808
6596,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,4615
6597,0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,3829
6598,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,3561
6599,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,393
6600,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,6347
6601,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,5960
6602,0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3353
6603,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,6499
6604,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,6321
6605,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,5745
6606,0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,105,3445
6607,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,2153
6608,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,360
6609,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608
6610,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,80.1,3401
6611,1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,69.05,1560
6612,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,5454
6613,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,5090
6614,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,553
6615,1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,50.1,4085
6616,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,3855
6617,0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,3327
6618,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,1839
6619,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,2017
6620,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,6022
6621,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,6461
6622,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,335
6623,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,76.45,5824
6624,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3289
6625,0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,91.3,188
6626,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,4731
6627,0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,488
6628,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,5115
6629,0,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,5002
6630,1,1,0,0,16,1,0,1,0,0,0,0,0,2,0,1,2,78.75,399
6631,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,741
6632,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,1911
6633,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721
6634,0,0,1,1,10,1,2,1,0,2,2,0,2,2,0,1,1,102.1,132
6635,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4457
6636,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,5351
6637,1,0,1,0,69,1,0,0,2,2,0,0,0,0,1,1,1,53.65,3262
6638,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,226
6639,1,0,1,1,50,1,0,1,0,2,2,2,2,2,1,1,0,103.4,4389
6640,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,696
6641,0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,1,2,50.15,5836
6642,1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79,1503
6643,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,2025
6644,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,4687
6645,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,3341
6646,1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,19.4,6526
6647,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,4617
6648,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3470
6649,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,687
6650,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,419
6651,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1349
6652,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,5433
6653,0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,5978
6654,0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,4798
6655,0,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,24.2,1083
6656,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,23.55,323
6657,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,0,20.45,6329
6658,1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,1749
6659,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,92.3,5328
6660,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,5441
6661,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3249
6662,0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1339
